EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
457218,RET5.2,2019-04-10,10:00:00,1,D,S1,NO3F,NA,0.13,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457215,RET5.2,2019-01-08,10:00:00,1,D,S1,NO3F,NA,0.431,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457217,RET5.2,2019-03-19,11:00:00,1,D,S1,NO3F,NA,0.39,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457304,TF5.5,2019-02-05,11:30:00,1,D,FS1,NO3F,NA,0.484,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457303,TF5.5,2019-01-08,11:40:00,1,D,S1,NO3F,NA,0.472,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457305,TF5.5,2019-03-05,11:30:00,1,D,S1,NO3F,NA,0.384,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457304,TF5.5,2019-02-05,11:30:00,1,D,FS2,NO3F,NA,0.478,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457307,TF5.5,2019-05-07,11:50:00,1,D,S1,NO3F,NA,0.248,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457306,TF5.5,2019-04-09,12:00:00,1,D,S1,NO3F,NA,0.251,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457309,TF5.5A,2019-01-08,11:15:00,1,D,S1,NO3F,NA,0.481,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457308,TF5.5,2019-06-04,12:00:00,1,D,S1,NO3F,NA,0.111,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457311,TF5.5A,2019-03-05,11:10:00,1,D,S1,NO3F,NA,0.389,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457310,TF5.5A,2019-02-05,10:55:00,1,D,S1,NO3F,NA,0.47,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30018,TF5.6,2013-03-05,12:00:00,1,D,S1,NO3F,NA,0.628,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30610,TF5.6,2013-05-09,11:50:00,1,D,S1,NO3F,NA,0.223,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394829,RET5.2,2014-08-05,11:10:00,1,D,S1,NO3F,NA,0.019,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394603,RET5.2,2014-04-01,10:25:00,1,D,S1,NO3F,NA,0.29,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462552,RET5.2,2020-09-01,10:00:00,1,D,S1,NO3F,NA,0.214,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462022,RET5.2,2020-01-09,10:00:00,1,D,S1,NO3F,<,0.269,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462022,RET5.2,2020-01-09,10:00:00,1,D,S1,NO3F,<,0.27,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583834,RET5.2,2021-01-05,09:30:00,1,D,S1,NO3F,NA,0.35,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587704,RET5.2,2021-05-18,10:00:00,1,D,S1,NO3F,<,0,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587704,RET5.2,2021-05-18,10:00:00,1,D,S1,NO3F,<,0,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587706,RET5.2,2021-07-07,09:30:00,1,D,S1,NO3F,NA,0.005,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587707,RET5.2,2021-08-05,10:00:00,1,D,S1,NO3F,NA,0.042,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
450516,TF5.6,2018-08-07,10:40:00,1,D,FS2,NO3F,<,0,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450516,TF5.6,2018-08-07,10:40:00,1,D,FS2,NO3F,<,0,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450516,TF5.6,2018-08-07,10:40:00,1,D,FS1,NO3F,<,0,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450516,TF5.6,2018-08-07,10:40:00,1,D,FS1,NO3F,<,0,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
451259,TF5.6,2018-09-05,10:45:00,1,D,S1,NO3F,NA,0.002,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
454284,TF5.6,2018-10-02,10:45:00,1,D,S1,NO3F,NA,0.372,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
454285,TF5.6,2018-11-01,10:50:00,1,D,S1,NO3F,NA,0.41,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
454286,TF5.6,2018-12-04,11:00:00,1,D,S1,NO3F,NA,0.377,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457315,TF5.6,2019-01-08,10:50:00,1,D,S1,NO3F,NA,0.45,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448744,TF5.6,2018-01-23,11:50:00,1,D,S1,NO3F,NA,0.313,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448745,TF5.6,2018-02-20,11:35:00,1,D,S1,NO3F,NA,0.45,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448746,TF5.6,2018-03-06,11:00:00,1,D,S1,NO3F,NA,0.484,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448747,TF5.6,2018-04-17,11:15:00,1,D,S1,NO3F,NA,0.051,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
449334,TF5.6,2018-05-01,11:00:00,1,D,S1,NO3F,NA,0.273,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
449335,TF5.6,2018-06-05,12:15:00,1,D,S1,NO3F,NA,0.307,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450515,TF5.6,2018-07-10,11:15:00,1,D,S1,NO3F,<,0,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450515,TF5.6,2018-07-10,11:15:00,1,D,S1,NO3F,<,0,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447307,TF5.6,2017-11-16,10:45:00,1,D,S1,NO3F,<,0.19,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447307,TF5.6,2017-11-16,10:45:00,1,D,S1,NO3F,<,0.191,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447308,TF5.6,2017-12-05,11:20:00,1,D,S1,NO3F,<,0.219,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447308,TF5.6,2017-12-05,11:20:00,1,D,S1,NO3F,<,0.22,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447306,TF5.6,2017-10-03,11:00:00,1,D,S1,NO3F,NA,0.208,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429897,TF5.6,2017-09-19,11:10:00,1,D,S1,NO3F,NA,0.213,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30602,LE5.1,2013-05-09,10:20:00,1,D,S1,NO3F,<,0.092,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30602,LE5.1,2013-05-09,10:20:00,1,D,S1,NO3F,<,0.093,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
415178,RET5.2,2015-09-02,11:15:00,1,D,S1,NO3F,NA,0.016,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
415038,RET5.2,2015-11-04,10:50:00,1,D,S1,NO3F,<,0.283,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
415038,RET5.2,2015-11-04,10:50:00,1,D,S1,NO3F,<,0.284,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
422921,RET5.2,2016-07-06,11:00:00,1,D,S1,NO3F,NA,0.006,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
596869,RET5.2,2021-10-06,09:15:00,1,D,S1,NO3F,NA,0.066,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608645,RET5.2,2022-05-18,10:00:00,1,D,S1,NO3F,<,0.039,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608645,RET5.2,2022-05-18,10:00:00,1,D,S1,NO3F,<,0.04,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608754,RET5.2,2022-02-08,09:30:00,1,D,S1,NO3F,NA,0.292,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608646,RET5.2,2022-06-29,09:15:00,1,D,S1,NO3F,<,0.036,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608646,RET5.2,2022-06-29,09:15:00,1,D,S1,NO3F,<,0.037,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
621235,RET5.2,2022-08-02,09:45:00,1,D,S1,NO3F,NA,0.06,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
621237,RET5.2,2022-09-20,09:30:00,1,D,S1,NO3F,NA,0.048,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
622104,RET5.2,2022-10-20,09:15:00,1,D,S1,NO3F,NA,0.16,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
622105,RET5.2,2022-11-29,09:40:00,1,D,S1,NO3F,<,0.198,MG/L,D01A,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
622105,RET5.2,2022-11-29,09:40:00,1,D,S1,NO3F,<,0.199,MG/L,D01B,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
429522,RET5.2,2017-02-01,11:00:00,1,D,S1,NO3F,NA,0.288,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394237,LE5.1,2013-07-15,10:50:00,1,D,FS1,PC,NA,2.01,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394237,LE5.1,2013-07-15,10:50:00,1,D,FS2,PC,NA,2.02,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394410,LE5.1,2013-11-06,09:55:00,1,D,S1,PC,NA,0.408,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394409,LE5.1,2013-10-01,10:00:00,1,D,S1,PC,NA,0.507,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394268,TF5.6,2013-07-18,12:00:00,1,D,S1,PC,NA,2,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394495,TF5.6,2013-11-05,12:30:00,1,D,S1,PC,NA,0.972,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PC,NA,0.982,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PC,NA,1.19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394671,TF5.6,2014-01-15,12:30:00,1,D,S1,PC,NA,0.898,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394674,TF5.6,2014-05-06,12:15:00,1,D,S1,PC,NA,0.643,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394673,TF5.6,2014-04-01,12:05:00,1,D,S1,PC,NA,0.982,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PC,NA,1.07,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394881,TF5.6,2014-09-03,11:35:00,1,D,S1,PC,NA,1.56,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394880,TF5.6,2014-08-05,11:50:00,1,D,S1,PC,NA,1.73,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394733,TF5.6,2014-06-03,12:00:00,1,D,S1,PC,NA,1.06,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394879,TF5.6,2014-07-01,12:15:00,1,D,S1,PC,NA,1.56,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395380,TF5.6,2015-02-03,12:00:00,1,D,S1,PC,NA,1.36,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395379,TF5.6,2015-01-06,11:30:00,1,D,S1,PC,NA,1.09,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395381,TF5.6,2015-03-12,12:00:00,1,D,S1,PC,NA,1.71,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395475,TF5.6,2013-08-15,12:10:00,1,D,S1,PC,NA,1.11,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395009,TF5.6,2014-11-04,12:10:00,1,D,S1,PC,NA,0.966,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395008,TF5.6,2014-10-07,11:30:00,1,D,S1,PC,NA,1.07,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395010,TF5.6,2014-12-02,11:45:00,1,D,S1,PC,NA,1.15,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510253,LE5.1,2020-10-06,09:15:00,1,D,S1,PC,NA,0.899,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462513,LE5.1,2020-09-01,09:30:00,1,D,S1,PC,NA,1.56,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462512,LE5.1,2020-08-06,09:00:00,1,D,S1,PC,NA,1.26,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462511,LE5.1,2020-07-07,09:00:00,1,D,S1,PC,NA,0.989,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462068,TF5.5A,2020-03-11,11:50:00,1,D,S1,PC,NA,1.68,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
461989,LE5.1,2020-03-03,09:00:00,1,D,S1,PC,NA,1.05,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
461988,LE5.1,2020-02-04,09:40:00,1,D,S1,PC,NA,2.64,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
461987,LE5.1,2020-01-09,09:30:00,1,D,S1,PC,NA,NA,MG/L,L01,VADCLS,A,NA,NA,Lab error prior to analysis,37.20297,-76.64833
458782,TF5.5A,2019-11-05,11:20:00,1,D,S1,PC,NA,2.71,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458620,LE5.1,2019-11-05,09:15:00,1,D,S1,PC,NA,0.899,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458619,LE5.1,2019-10-24,09:00:00,1,D,S1,PC,NA,0.616,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458618,LE5.1,2019-09-10,09:30:00,1,D,S1,PC,NA,0.708,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458617,LE5.1,2019-08-06,09:30:00,1,D,S1,PC,NA,0.764,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458616,LE5.1,2019-07-09,09:40:00,1,D,S1,PC,NA,0.511,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457149,LE5.1,2019-06-04,10:00:00,1,D,S1,PC,NA,0.782,MG/L,L01,VADCLS,P,NA,NA,Particulate Carbon QCS 89.9% recovery,37.20297,-76.64833
457148,LE5.1,2019-05-07,09:45:00,1,D,S1,PC,NA,1.53,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457147,LE5.1,2019-04-10,09:30:00,1,D,S1,PC,NA,1.86,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457146,LE5.1,2019-03-19,10:30:00,1,D,S1,PC,NA,0.802,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30134,LE5.1,2013-03-20,09:20:00,1,D,S1,PC,NA,0.861,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
622036,TF5.6,2022-10-20,10:45:00,1,D,S1,PC,NA,1.07,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
622038,TF5.6,2022-12-05,11:25:00,1,D,S1,PC,NA,1.65,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
622037,TF5.6,2022-11-01,10:50:00,1,D,S1,PC,NA,0.899,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621282,TF5.6,2022-09-07,11:15:00,1,D,S1,PC,NA,1.52,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621281,TF5.6,2022-08-10,11:50:00,1,D,FS1,PC,NA,2.34,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621281,TF5.6,2022-08-10,11:50:00,1,D,FS2,PC,NA,2.55,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621280,TF5.6,2022-07-06,11:10:00,1,D,S1,PC,NA,1.99,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608791,TF5.6,2022-02-09,11:05:00,1,D,S1,PC,NA,1.18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608696,TF5.6,2022-06-07,11:10:00,1,D,S1,PC,NA,1.46,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608695,TF5.6,2022-05-03,10:55:00,1,D,S1,PC,NA,1.46,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608694,TF5.6,2022-04-13,10:40:00,1,D,S1,PC,NA,2.03,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
596918,TF5.6,2021-11-04,10:55:00,1,D,S1,PC,NA,1.94,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
596917,TF5.6,2021-10-05,11:15:00,1,D,S1,PC,NA,1.32,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587808,TF5.6,2021-09-02,10:35:00,1,D,S1,PC,NA,1.59,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587807,TF5.6,2021-08-03,10:50:00,1,D,S1,PC,NA,1.16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587806,TF5.6,2021-07-07,10:45:00,1,D,S1,PC,NA,1.88,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587805,TF5.6,2021-06-08,10:50:00,1,D,S1,PC,NA,0.919,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587804,TF5.6,2021-05-04,10:50:00,1,D,S1,PC,NA,0.893,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587803,TF5.6,2021-04-19,11:25:00,1,D,S1,PC,NA,0.908,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583881,TF5.6,2021-03-11,10:50:00,1,D,S1,PC,NA,0.982,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583880,TF5.6,2021-02-03,10:30:00,1,D,S1,PC,NA,0.884,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583879,TF5.6,2021-01-05,10:35:00,1,D,S1,PC,NA,1.03,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510328,TF5.6,2020-12-10,10:42:00,1,D,S1,PC,NA,1.01,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510327,TF5.6,2020-11-04,11:20:00,1,D,S1,PC,NA,0.772,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510326,TF5.6,2020-10-06,11:15:00,1,D,S1,PC,NA,1.26,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462600,TF5.6,2020-09-01,11:40:00,1,D,FS1,PC,NA,1.29,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462600,TF5.6,2020-09-01,11:40:00,1,D,FS2,PC,NA,1.16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462599,TF5.6,2020-08-13,11:15:00,1,D,S1,PC,NA,2.04,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462598,TF5.6,2020-07-07,10:25:00,1,D,S1,PC,NA,1.56,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462071,TF5.6,2020-03-11,11:10:00,1,D,S1,PC,NA,0.695,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462070,TF5.6,2020-02-04,10:40:00,1,D,S1,PC,NA,1.01,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462069,TF5.6,2020-01-08,10:48:00,1,D,S1,PC,NA,2.19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458789,TF5.6,2019-12-12,10:55:00,1,D,S1,PC,NA,1.57,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458788,TF5.6,2019-11-05,10:50:00,1,D,S1,PC,NA,1.8,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458787,TF5.6,2019-10-08,10:30:00,1,D,S1,PC,NA,0.676,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458786,TF5.6,2019-09-10,10:40:00,1,D,S1,PC,NA,1.18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458785,TF5.6,2019-08-06,11:05:00,1,D,S1,PC,NA,2.1,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458784,TF5.6,2019-07-09,10:40:00,1,D,S1,PC,NA,1.52,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457320,TF5.6,2019-06-04,11:05:00,1,D,S1,PC,NA,1.33,MG/L,L01,VADCLS,P,NA,NA,Particulate Carbon QCS 89.9% recovery,37.27272,-76.99057
457319,TF5.6,2019-05-07,10:50:00,1,D,S1,PC,NA,0.873,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457318,TF5.6,2019-04-09,10:55:00,1,D,S1,PC,NA,1.47,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457317,TF5.6,2019-03-05,10:40:00,1,D,S1,PC,NA,0.845,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457316,TF5.6,2019-02-05,10:30:00,1,D,S1,PC,NA,0.694,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583799,LE5.1,2021-03-25,09:30:00,1,D,S1,PC,NA,0.611,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
583798,LE5.1,2021-02-04,10:00:00,1,D,S1,PC,NA,0.807,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
583797,LE5.1,2021-01-05,09:00:00,1,D,S1,PC,NA,1.84,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
510324,TF5.5A,2020-11-04,11:50:00,1,D,FS1,PC,NA,0.687,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510324,TF5.5A,2020-11-04,11:50:00,1,D,FS2,PC,NA,0.831,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510254,LE5.1,2020-11-09,10:00:00,1,D,S1,PC,NA,0.786,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429896,TF5.6,2017-08-01,10:55:00,1,D,S1,PC,NA,1.49,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429895,TF5.6,2017-07-18,10:55:00,1,D,S1,PC,NA,1.83,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429603,TF5.6,2017-03-01,10:50:00,1,D,S1,PC,NA,1.46,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429602,TF5.6,2017-02-01,10:40:00,1,D,S1,PC,NA,1.07,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
425743,TF5.6,2016-12-01,11:00:00,1,D,S1,PC,NA,1.21,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
425742,TF5.6,2016-11-01,11:20:00,1,D,S1,PC,NA,0.764,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
425741,TF5.6,2016-10-04,11:20:00,1,D,S1,PC,NA,1.23,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422971,TF5.6,2016-09-07,11:00:00,1,D,S1,PC,NA,0.523,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,PC,NA,1.56,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415228,TF5.6,2015-09-17,11:30:00,1,D,S1,PC,NA,0.973,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
416890,TF5.6,2015-05-05,11:50:00,1,D,S1,PC,NA,0.99,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415227,TF5.6,2015-08-06,12:00:00,1,D,S1,PC,NA,2.06,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415226,TF5.6,2015-07-07,12:15:00,1,D,S1,PC,NA,2.49,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415078,TF5.6,2015-12-15,11:30:00,1,D,S1,PC,NA,0.681,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395476,TF5.6,2013-09-04,11:50:00,1,D,S1,PC,NA,0.91,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415077,TF5.6,2015-11-03,11:00:00,1,D,S1,PC,NA,1.14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422152,TF5.6,2016-04-14,11:05:00,1,D,S1,PC,NA,0.953,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422151,TF5.6,2016-03-15,11:50:00,1,D,S1,PC,NA,0.726,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
416891,TF5.6,2015-06-18,11:30:00,1,D,S1,PC,NA,1.78,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422154,TF5.6,2016-06-07,11:20:00,1,D,S1,PC,NA,1.61,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422153,TF5.6,2016-05-12,10:40:00,1,D,S1,PC,G,0.332,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,PC,NA,1.65,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422969,TF5.6,2016-07-12,11:30:00,1,D,S1,PC,NA,1.24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
